fecha,real,prediccion
2025-02-15,1914.0,1912.75446685602
2025-02-17,1770.0,1912.75446685602
2025-02-18,1533.5,1912.75446685602
2025-02-19,1619.0,1912.75446685602
2025-02-20,2260.0,1912.75446685602
2025-02-21,1812.5,1912.75446685602
2025-02-22,1176.0,1912.75446685602
2025-02-24,1817.5,1912.75446685602
2025-02-25,1917.0,1912.75446685602
2025-02-26,1212.0,1912.75446685602
2025-02-27,1225.5,1912.75446685602
2025-02-28,1054.0,1912.75446685602
2025-03-01,726.5,1912.75446685602
2025-03-05,2345.5,1912.75446685602
2025-03-06,2045.5,1912.75446685602
2025-03-07,1974.0,1912.75446685602
2025-03-08,1287.0,1912.75446685602
2025-03-10,2261.92,1912.75446685602
2025-03-11,1983.0,1912.75446685602
2025-03-12,1747.5900000000001,1912.75446685602
2025-03-13,1812.5,1912.75446685602
2025-03-14,2936.0,1912.75446685602
2025-03-15,1006.0,1912.75446685602
2025-03-17,1748.0,1912.75446685602
2025-03-18,1346.0,1912.75446685602
2025-03-19,1223.0,1912.75446685602
2025-03-20,1468.0,1912.75446685602
2025-03-21,1503.5,1912.75446685602
2025-03-22,1028.0,1912.75446685602
2025-03-24,1379.0,1912.75446685602
2025-03-25,1984.25,1912.75446685602
2025-03-26,1311.5,1912.75446685602
2025-03-27,1650.0,1912.75446685602
2025-03-28,1644.0,1912.75446685602
2025-03-29,687.0,1912.75446685602
2025-03-31,1922.5,1912.75446685602
2025-04-01,2771.5,1912.75446685602
2025-04-02,1551.0,1912.75446685602
2025-04-03,1021.0,1912.75446685602
2025-04-04,927.0,1912.75446685602
2025-04-05,530.0,1912.75446685602
2025-04-07,2934.0,1912.75446685602
2025-04-08,2881.5,1912.75446685602
2025-04-09,1726.5,1912.75446685602
2025-04-10,1642.0,1912.75446685602
2025-04-11,2097.5,1912.75446685602
2025-04-12,1265.0,1912.75446685602
2025-04-14,2545.5,1912.75446685602
2025-04-15,1344.0,1912.75446685602
2025-04-16,2449.0,1912.75446685602
2025-04-17,1832.0,1912.75446685602
2025-04-19,1126.0,1912.75446685602
2025-04-21,2268.0,1912.75446685602
2025-04-22,1614.0,1912.75446685602
2025-04-23,2704.0,1912.75446685602
2025-04-24,1493.0,1912.75446685602
2025-04-25,1186.0,1912.75446685602
2025-04-26,1425.0,1912.75446685602
2025-04-28,2722.0,1912.75446685602
2025-04-29,3653.0,1912.75446685602
2025-04-30,2374.0,1912.75446685602
2025-05-02,2921.0,1912.75446685602
2025-05-03,1336.0,1912.75446685602
2025-05-05,2391.0,1912.75446685602
2025-05-06,3458.5,1912.75446685602
2025-05-07,752.0,1912.75446685602
2025-05-08,2731.0,1912.75446685602
2025-05-09,1752.0,1912.75446685602
2025-05-10,3358.0,1912.75446685602
2025-05-12,1080.0,1912.75446685602
2025-05-13,2739.0,1912.75446685602
2025-05-14,1737.5,1912.75446685602
2025-05-15,1732.0,1912.75446685602
2025-05-16,2086.0,1912.75446685602
2025-05-17,1421.0,1912.75446685602
2025-05-19,1913.0,1912.75446685602
2025-05-20,1342.0,1912.75446685602
2025-05-21,1607.0,1912.75446685602
2025-05-22,1919.0,1912.75446685602
2025-05-23,2025.0,1912.75446685602
2025-05-24,1726.0,1912.75446685602
2025-05-26,1686.0,1912.75446685602
2025-05-27,635.0,1912.75446685602
2025-05-28,1460.0,1912.75446685602
2025-05-29,1070.0,1912.75446685602
2025-05-30,914.5,1912.75446685602
2025-05-31,771.0,1912.75446685602
2025-06-02,1114.0,1912.75446685602
2025-06-03,1882.0,1912.75446685602
2025-06-04,1432.0,1912.75446685602
2025-06-05,1507.5,1912.75446685602
2025-06-06,2606.5,1912.75446685602
2025-06-09,1862.0,1912.75446685602
2025-06-10,1880.0,1912.75446685602
2025-06-11,2628.0,1912.75446685602
2025-06-12,1819.75,1912.75446685602
2025-06-13,1954.0,1912.75446685602
2025-06-14,2298.5,1912.75446685602
2025-06-16,3430.0,1912.75446685602
2025-06-17,2870.0,1912.75446685602
2025-06-18,2973.0,1912.75446685602
2025-06-20,2221.5,1912.75446685602
2025-06-21,1076.0,1912.75446685602
2025-06-23,2951.0,1912.75446685602
2025-06-24,2854.0,1912.75446685602
2025-06-25,1616.0,1912.75446685602
2025-06-26,2331.5,1912.75446685602
2025-06-27,2271.0,1912.75446685602
2025-06-28,2878.0,1912.75446685602
2025-06-30,2966.5,1912.75446685602
2025-07-01,2381.0,1912.75446685602
2025-07-02,1791.5,1912.75446685602
2025-07-03,1832.0,1912.75446685602
2025-07-04,3999.5,1912.75446685602
2025-07-05,1203.5,1912.75446685602
2025-07-07,2432.0,1912.75446685602
2025-07-08,2780.5,1912.75446685602
2025-07-09,2076.0,1912.75446685602
2025-07-10,2583.0,1912.75446685602
2025-07-11,1943.5,1912.75446685602
2025-07-12,1552.0,1912.75446685602
2025-07-14,3782.0,1912.75446685602
2025-07-15,3493.5,1912.75446685602
2025-07-16,2495.0,1912.75446685602
2025-07-17,2753.4,1912.75446685602
2025-07-18,2882.0,1912.75446685602
2025-07-19,1156.5,1912.75446685602
2025-07-21,2019.0,1912.75446685602
2025-07-22,2417.5,1912.75446685602
2025-07-23,1736.5,1912.75446685602
2025-07-24,3148.6,1912.75446685602
2025-07-25,3757.5,1912.75446685602
2025-07-26,1067.9,1912.75446685602
2025-07-28,3571.75,1912.75446685602
2025-07-29,1506.0,1912.75446685602
2025-07-30,1538.0,1912.75446685602
2025-07-31,1691.0,1912.75446685602
2025-08-01,2049.0,1912.75446685602
2025-08-02,1486.5,1912.75446685602
2025-08-04,2257.0,1912.75446685602
2025-08-05,1306.5,1912.75446685602
2025-08-08,1493.0,1912.75446685602
2025-08-09,1817.5,1912.75446685602
2025-08-11,1085.0,1912.75446685602
2025-08-12,2946.75,1912.75446685602
2025-08-13,1937.0,1912.75446685602
2025-08-14,2498.0,1912.75446685602
2025-08-15,2942.0,1912.75446685602
2025-08-16,846.5,1912.75446685602
2025-08-18,1619.5,1912.75446685602
